id,age,income,age of account,num purchases,amount per purchase
faf74115a43b4f718f4d4c0de116ee8a,30,41,7,4,2.9875
0b73997a269247088b2a63355f53ee58,59,89,11,2,22.700000000000003
f44b44b53c0548d5b27c812fda4c358a,51,41,30,20,3.7980000000000005
6e04a90a0e074496b5f229eb1f553433,27,35,6,12,2.4633333333333334
262ad0fb526a4d53b572007da60cce24,40,53,4,5,1.634
9d6da0a2ac54474e8ec986fd21cecef0,42,66,32,7,19.562857142857144
571b739ada3041fb8fbd20f23ce034f7,78,58,32,10,12.693999999999999
cbebad9819494b479dbf0c1207b4c0c5,64,70,16,9,15.593333333333334
0ba6e2ad781c4429afd26cf0b35f2d11,73,51,3,9,2.6033333333333335
13bda8fbd70a4814b956df1d55320398,60,64,17,12,3.678333333333333
b19c8e7ac2ff40ae92b4fcf3247f8912,45,54,11,6,1.9183333333333332
21c73d53e2a74bb1b4dc172bff2b1aad,66,49,30,18,11.162777777777778
a9780228a1d04539afdee8b745e4be10,76,63,27,13,17.28923076923077
94f14dcfedba47e18b7efca13dd7574b,52,78,14,6,19.653333333333332
8a4bc602e4424ab6b16f0b907f2f22af,55,31,7,5,6.145999999999999
e641af076cc54529bec6ab61fc25f4a6,74,48,0,3,2.2866666666666666
716a961d2afb4c1d8307522a8cbb4f07,18,47,23,22,12.527727272727274
13033baa9d294c3c9165a00d71b72614,53,96,9,5,27.768
0ac5ffb0f1624297a453494b845e1a91,57,46,44,10,3.4219999999999997
6747dda08bed46298c23e05b64820a3a,71,57,17,12,2.5116666666666667
4c29d22467af4d7faa137c4eedd65340,83,46,5,5,3.354
e997a086fc13446da2aa9070d98d191a,26,71,7,4,3.4499999999999997
bf8d7498eb32431ab3fedaa14b7d3a0d,43,70,10,1,2.03
81e9ad5fa55a4884b65e01a5db8f1b4e,79,67,24,18,17.61277777777778
37a97f6e09784a07bbb67bc6539f1a00,55,66,7,19,14.327894736842106
77927096ab4144fa930b4cadd4773cc2,45,31,9,5,3.2919999999999994
acbc358a8bf44ba88d0de1f2bec5b2ab,52,30,5,5,1.9600000000000002
8ca29d07b300474786a6016fe76174dd,39,55,27,9,17.39333333333333
88baa20c29a94178a43a7d68e5f039d4,77,69,0,3,20.083333333333332
a2bd377c7ab74d93bbfd87f70043a9f8,66,60,0,6,5.1499999999999995
8486e692a5f94d179d507eaca848ecbd,74,53,47,4,13.7825
a1eb338ccbca4cc88c9366939f16d819,47,66,54,5,14.834
220a39cdfd6b41268c43a2e588fcb7e0,20,69,1,1,0.87
0c89378f14804b42b6e63e4dc26e8d3e,60,108,14,4,31.82
464d2302b99b46ad8eb3e42e1b849c24,65,61,4,6,4.0
3f36bc1d5fc0499b9f96f62348f0f9b0,33,43,39,8,2.4725
dbca75f289544e09836322ba2e104854,49,59,1,6,6.376666666666668
c863af14b3654499b1caea5e640136d2,68,58,5,2,8.595
d7dc31e069124ef49e1bb937cb89f41c,42,80,17,3,17.913333333333338
1827da57bb924833a6f73c79b5f2bbc5,72,33,1,5,1.6280000000000001
0f54094029ca4107bfd36203aeb3ed14,67,50,10,3,11.023333333333333
5f18c5754dc04baaa1267c823f877a85,52,42,0,3,1.8
d8567f1400d8486cb31c6abba64389ec,38,64,9,9,16.77111111111111
2ce2e03319c7446ca9c379b4589da19b,22,63,2,6,3.2999999999999994
4d15a2a5ac134c58971b910b859bec24,34,41,7,11,10.764545454545454
127cd9d95e6247e5b92bff64d6205a94,46,60,43,26,4.06076923076923
4e233f02eff840c7a3e5ec15d55d7d23,85,67,0,5,4.436
11da2f066d3943699d10b61fd276fd1a,51,92,23,15,22.061333333333337
21b02228cd4441b49bf0b5ff046f4b75,48,44,37,18,3.232222222222222
629fc02d56414d91bca360decdfa9288,52,72,1,3,22.016666666666666
c87b50fcdd4a4d2faacff6112243a8dd,62,53,28,10,12.556000000000001
91dc71c4e9bd45b0861825c32f5ee8f9,42,62,4,4,3.0300000000000002
3bd5ba038a5c46cc94e8cd5e5739c967,55,65,9,7,2.384285714285714
37155a5f4ff248529399c95472186879,68,107,1,8,31.715000000000003
041fd7c6b796430a867c4e03d2ff8f4d,77,66,45,26,3.351153846153846
9e91e04b9a344f4e948728bf127967b6,35,72,6,14,18.682857142857138
c74beaa959a742309ba8350b7d472676,45,94,32,6,27.15166666666666
c79da41557894c7eacc5c0156dc1f4dc,82,87,18,8,19.455
8cc1a1bd309842bfaafd4483d994579b,40,57,55,4,19.987499999999997
83e2ccc1d4374c14865e8e2cf16007dd,66,34,1,4,2.65
17c803219d1348d4a016691c947de0ed,52,63,3,2,3.09
2204f8ff966f48db90246bd7b5918a7f,68,69,24,9,15.892222222222225
0b9cac742f534951b5af48395dfe6879,21,52,4,5,2.7960000000000003
b818e955451b47db9fc8767fa45e464e,61,44,11,8,2.2125
d250372c924747d8ac9a8fa88f584bc3,24,61,17,10,15.541999999999998
3cea9c09fefb4c33ae2f0aa604af7eb4,26,35,8,4,2.5249999999999995
d1a6fe4c241e4dbf8a4da6fd6c714ac5,62,73,27,11,21.10818181818182
1eed89c11cc749a4bb93d8cef032821d,38,74,12,8,99.59625
3f279ee9fd0d4195b0b9574ce0ae6923,61,82,9,3,20.883333333333336
9df2790f060d430e94f17189042e5671,50,70,6,10,21.867
ae47fbe72b274838a2093c3e91bc03dc,54,118,17,7,26.515714285714285
d2e88e95c0ae41c0980e4cfc10d162d8,82,73,4,8,4.5375000000000005
aa4a681ea192401ab469b616f8fe6885,64,38,0,5,2.1079999999999997
5a3d291f75984396b6eb2800206ec716,82,72,6,3,5.4766666666666675
bf2c086d4c4049289df1e0c8ea08f55c,90,45,2,5,2.1519999999999997
ad3c443c9ce34aa38929b0a84cb14c04,44,53,0,6,11.553333333333333
32189735a963491082e35dd4c3221690,83,54,11,13,12.676153846153845
2c5c71b7bfaa4e3e8088fc177e6e559b,89,101,34,5,32.104
307245a5204947e5a9f952daffcad5f2,68,62,28,9,15.81111111111111
18174519037241e9b1ddcb627ca4dc41,71,30,4,5,2.498
2f442d5255324bbd9438b8a213544532,89,96,25,6,23.421666666666667
044f41cfd98940119477d73c81f973a3,63,36,11,6,2.0266666666666664
09e7e40eb89943458f4f79fe2e023dd6,44,36,9,6,3.5933333333333337
97b2476046874de3975e8feee95a1f98,25,73,27,10,6.986999999999999
0ad8a9771c59432f9641e48212b2ccb9,27,70,3,5,2.6580000000000004
2a01c11fdcc441bcbdc842c35adccb2f,67,106,5,6,28.645
0e4e14ea66044a9eaee0b5efbff6ca62,37,64,27,16,16.335625
ace4a7611da040748d1722cda25b6280,55,60,28,6,2.5549999999999997
c894971c9e414a358b84255199727636,30,54,22,20,35.0235
e277228d77a64ab896d6dd6d88f970d3,51,54,35,19,13.275263157894734
6f04a68e93df44d1b2329a399016452b,49,48,5,8,2.4050000000000002
27aa749a6f5f448e91327028a2ac7fb5,32,38,33,18,9.575
ba9fb3e4a7084361914c1647d871d27e,30,69,15,8,20.97375
00c6035df45840038a72766c6d27a0db,47,86,16,11,21.959090909090907
fffad4f4828548d1b5583907f2e9906b,34,34,18,12,7.402500000000001
4de38d89a91c4286a583085d909817f9,58,70,5,6,5.068333333333333
5ad59daa0d6b41f0a0c115443c1d8828,23,49,8,22,3.4072727272727277
2b91e3c00a424185ab261b2a204c9718,58,53,10,10,12.265
da6c95e567f94dfdb54c16073807fcfe,72,39,10,10,9.614
b21beefac7b6488f8384774c4d90faca,43,71,15,10,20.45
932715eb8a33450c83c1557c99968c7b,58,39,0,5,1.008
cac7e2d5e1f444debdbebcb02a9d6d3d,43,76,11,9,17.462222222222223
327d08559d564f13b6aaf681700c2e6e,81,70,25,9,17.104444444444443
c610bd00615c41079c7a1a33f76d9228,42,91,15,6,23.33
716cff13fcd44dc2a96c138950dc48bd,75,71,42,17,2.974117647058823
c05652fa9d2c4fac9a010ea5a9310c86,62,73,5,7,3.89
e1103f6b4c444f84b65f856738c0f60c,65,39,9,8,10.302499999999998
b6905df3630b4137b077b6e1b4b21d75,52,46,16,10,14.163999999999998
393e6938e7eb46cb86bcb04f231efc0f,50,90,45,3,33.193333333333335
62fb072537a647a89f99fb9ea66a7c00,73,95,9,3,23.813333333333333
585fb2dc600d4a0f912d8911aba11203,37,50,30,10,12.562000000000001
9b0e7b326e314b758369c2f794566eb3,65,57,29,22,14.000454545454545
4e6eb10de9744995be7496f5b1cc7bcf,20,32,35,12,7.808333333333333
e89dce9d75634dc5bf1df0a0cea0f316,46,40,0,11,11.573636363636364
e08a264dc9a54efca07e1cf7e9b38480,24,69,38,14,4.808571428571428
a4ac99af1b7f4344b734ac07592ab717,71,95,34,14,23.797142857142855
676506bad68e4161b9bbaffeb039626b,37,92,14,8,23.94875
a8719d4d305444579b2d2c1b777c3417,52,85,51,7,20.392857142857142
bd215efd787d4305a006a56154fbcb67,41,41,23,8,2.7887500000000003
4bbcb71a7f75455e9957413cf743fef7,20,70,28,9,2.1988888888888884
9ef935700f384fefa0e1a34f92555abd,43,42,12,16,4.045625
32fbf97e89274e8a935903f2ad095e1f,73,38,7,12,8.7325
b268f71b99b94e1485ed1ccd4c20007b,82,110,25,9,24.716666666666665
8f7dd3b2afe14c078eb4f6e6fe4ba97d,48,62,34,8,15.7025
dd0fe73d5e7b46e98304b1643394fe9e,79,90,6,6,14.608333333333334
b0be9b4679204f82b937260a08e54eb0,51,55,26,13,2.3761538461538465
5e97488a58c641ea8ecb05a8e27fddc4,52,48,0,9,3.488888888888889
e6590c7f954f4ff482c069b45070b351,28,68,58,14,12.272142857142855
bb9cf26ad43044a3b0dd90c22bbd05d1,69,47,50,18,3.157777777777778
0861b9ca31b741bb8b411b18f82d18f6,73,92,12,12,24.886666666666667
717a423a31284ce1b767cad1c471d968,57,41,2,5,4.272
b4a4a6b9648a45baa15f438ffb5565e9,58,73,6,6,3.908333333333333
1e78f244cac34e758dff086f30dbc1be,49,39,8,2,2.545
ea8a1cb1c56e42e4807e9ec27b95b97b,51,70,7,5,4.594
709189c4727342a782cd28ad41c1b316,74,78,27,7,24.187142857142856
c0f9e4bb1f3a4d30a34f5a835b2c97ea,53,95,34,6,22.233333333333334
9e0369f1045443c2a83a423920155ab3,61,32,4,4,9.727500000000001
cda87c53c8434854b78be68c0cde4848,42,75,10,6,24.80666666666667
be2b393781594f4da055ef99b4d95e48,50,57,26,21,14.50523809523809
e8f6590b4991479eb898457e8ebf4890,60,56,10,10,3.252
fe23d94e175742209abf65cfbc684153,57,71,7,6,17.71666666666667
4c51ba3886b84781996ca15d42af505d,68,51,28,16,4.031875
1e917541b9324d93bde2bf5ec7ee21a7,56,72,3,4,4.1325
4786c65ce3d944c09d1562bf9363541a,84,81,10,2,16.965
a7456960b600412fa516433d4821361c,62,39,4,8,3.1525000000000003
ce9ccae3451247fc98667ef67857b116,63,58,17,12,16.122500000000002
62274260252f4b04962ec2f85295b447,67,56,30,6,15.658333333333331
9bd8945dd46d4e55b6504a0a0878ed51,55,73,14,6,12.586666666666668
508e507b462a4f6cb3dd48bcd3118521,40,39,11,10,3.3280000000000003
e3cd0a0e1af5463d9cc4d18e4b7b8b63,83,61,6,16,4.713125
6be0513109fe4d738e2af7fb252fefb7,42,57,1,3,13.35
90a221d6183c49d68dd6b2d17e67b2ba,58,36,5,6,4.095
027596e6ed19471392923eb833b25fd3,35,64,10,6,2.4766666666666666
f5b84c63d6514f02bed8258e627f172d,36,31,4,8,4.1850000000000005
4cbe33c601a5407f8202086565c55111,53,87,9,3,32.08
4cce01bbc3d742c994f654f8c1ecd6b4,25,66,32,10,2.728
b330ad2e97ca455badff7121614b225d,63,119,32,4,31.6475
e262142cfb3f4c87ab26ba7dd09562aa,43,59,9,4,2.3875
1e90d5a75b1d47e6ac495c37399705da,59,59,18,14,13.987857142857141
c7456a584a65425188c13311390e53c5,49,104,4,3,26.513333333333335
d6e40d21be454a08853aeafbd3532647,42,94,31,8,27.496250000000003
79d6e0ec46a8486a9df7b24552be074b,80,87,9,4,20.85
dce9bfaf37e64b75b5c40866cfe71c80,43,52,29,11,15.72181818181818
09e73eeb14874fe69467f8c123091f50,54,70,8,2,7.095000000000001
42e511d82add46d4b0038ab71015f1b5,28,73,20,28,4.564642857142857
3f297d8938564fdbbcd73db63bc8ce54,71,67,40,11,3.2045454545454546
576e6eed3c6a4ac682ebd35b7ea672f4,20,49,49,5,2.166
aec66f67b80548d29897b26f83d139de,71,65,43,10,14.277000000000001
6e43570e4517416cb3bcadd49d3da70f,67,89,1,4,22.2025
227f2d69e46a4899b70d48182822cff6,51,100,2,6,26.013333333333332
d2d8012642ec43e09c18dd814bd1ec6c,48,68,10,5,19.822000000000003
bf60d102f38c4f2aacb09c2df487b7fc,53,60,3,9,3.9111111111111114
75da3f6ef64b4bdebc1045dfa2bbb546,25,53,5,5,1.8940000000000001
80712efd45a84787b08074798ac40429,19,32,1,6,2.463333333333334
bb0f25e23a4c4de6a645527c275cd594,56,76,49,8,23.612500000000004
81d1298cca294146801c6c086a616399,44,37,52,7,3.004285714285714
76919022666747ffb747b52151ba992b,25,40,6,19,2.193684210526316
09020cacd73b48a7b1d1310dd9ca004b,34,59,10,6,3.0150000000000006
b8dc729c581045a59f2186c210c5a06c,44,51,19,13,3.0676923076923077
8b5f5a1b1c43427ba7fb1e8e307a05e3,47,44,8,3,1.5133333333333334
fc41f98eaccc4c6e9ba3d3361714c527,62,61,7,4,15.629999999999999
3f244f4dea654688ace14acb4f0257bb,66,71,0,7,4.524285714285715
05dedca5b2034055a64979a2c28b3477,62,70,7,7,15.099999999999998
93893ec00b5346228088f867e6164b1e,83,88,27,13,21.43923076923077
ff298e06fee240039dfd761a0a2ea25e,43,58,0,2,9.485
c8d495a12bd049489dd2d185cd20bfc3,70,44,8,7,1.8014285714285714
b65eaba56d124588aed15c484db427a8,63,78,0,1,20.86
d3027a3344e443869ffd7b39aa99acc8,77,42,11,6,2.7016666666666667
ca369d4c5c0c4bb996bf78ec0b65775b,53,104,18,8,26.95375
35ad0c309d7743e6bb03025ee6008100,60,38,31,12,9.760833333333334
7170e85765bb4fd580035c6469620252,69,62,37,5,18.294
30f768e59835437d86743fd5daad69e3,39,71,2,2,6.165
32e149f18abe4a0a8555707ea9e99749,54,39,8,12,2.045833333333333
adeaeb917eac4f4ab806e68981a51703,41,55,5,5,14.955999999999998
4fb0ad91097a4e6984f2ba6891274520,50,98,6,1,26.7
4051d8962dfd4b39ab77d39f6440ccb8,58,55,32,15,10.808666666666669
25ff4f5d2d354e599980dc5fd3f50021,39,61,15,16,4.11375
d7d78a3fabfc4f53883e5fa624c3d612,24,38,0,4,1.4725
580282318a424572b41b1ad3516eb976,48,57,19,10,13.969
3c1242f9a15a402a98184fb10cb766b3,50,110,4,3,35.526666666666664
f9396c7c3707431a9ca1407e37260b19,45,84,38,7,23.43857142857143
c036caeb35f744da8c3c36ddfa002bf3,48,93,24,9,23.241111111111113
86cd0fa338aa4d73a57d55c3801d7f2a,59,87,5,3,19.096666666666668
9cc0fab8e4404b9eb8c8837aaf60655b,43,45,3,5,3.7079999999999997
17e445a1d599462983560919c20009df,54,93,19,12,21.768333333333334
319abe74a62949209cb8a5531f89b3fd,63,49,6,6,2.3316666666666666
62db888b21974136981082c0b8ec6d64,47,35,7,17,1.8817647058823528
903101be9bd74ab7b84486358464ad93,52,56,22,15,3.258666666666667
5cd3b3a0e5284df1adf8cca2f59ed28f,78,39,38,20,2.454
9c48c9b259b042f2b7cebe52df7fc36b,43,40,48,22,3.2286363636363644
0a5431e766764fc09ef2e123c930b212,68,61,11,4,2.835
1a17eef552164fa79276342fc46c9364,18,48,38,11,2.5036363636363634
3004ddb762fe4b399a1839a648568095,74,99,0,3,23.726666666666663
7be9450df7d045f1b7bf07991a193315,23,54,2,8,2.6300000000000003
10c4dfe0dd3940a4bc00b19c3e750764,46,55,8,3,9.99
f6581b347e914638a6e04e3a5285a31d,51,78,10,1,25.37
3a19b640335a4674859c23ee5354ac99,77,86,3,5,25.578
ab1ceb3bfc0b47f0b24685f94542aa05,41,41,38,13,2.381538461538461
af15533a5b1a42a98e767fc9103e325c,73,76,3,2,15.945
ec5800ee8ae040708487b6473b1fbefc,47,77,5,3,20.91
3db2add6525849fe9232085feda62d60,84,82,27,5,17.752
b6859fb6765f401882193edfe8b76360,20,56,10,12,2.3141666666666665
35f2d25487e04bf09865c4be7497d184,35,40,9,5,3.6620000000000004
05ad6da25fcf4ea483562a4233cc345f,57,33,11,3,3.7266666666666666
93534b7c68e44474a67b2c41fe95ecaa,87,55,39,17,2.8923529411764703
b50fd78643e1452386190ae9c8366b56,61,112,9,5,28.686
662f3247f37c4ae7a2abb8f6e266a633,25,53,9,7,2.278571428571429
e296bfe8daed4c889800d3765c2d5d75,38,31,38,24,1.9574999999999998
00bbce6533f44ddeaf4dd32bcab55441,94,50,43,7,11.030000000000001
e54b14de96bb4166bf1db3919de76f1b,59,61,31,13,15.24
4acdbe18bbbc467b804ca376ac74e0a1,31,64,8,6,5.671666666666667
cf93931b28464b4884810c9f504edfe8,51,65,3,4,3.9325
523e72f640ea4855a1648326440d1368,68,74,7,9,21.011111111111113
91e8ec094d0a4e1ba88bf1b346c62762,86,71,2,3,5.133333333333333
c3b7848d96014017ad1272188e170554,61,64,0,4,6.6475
5063e15e15b849e9a05c49ab68e9f2d9,55,76,12,10,21.166
7e527b19f70b4aeeb1e99ed78aca1598,71,95,27,9,24.486666666666665
696493b9f616411a878d4a9b946e6196,81,65,11,1,5.28
2956c29de4bb442cb1959389dfc541ca,73,58,25,6,16.646666666666665
d791a7a91a0343c4885594c348211fb2,63,70,10,10,23.258000000000003
dbb4766b7dd94ca2b83a855312a3ebe9,36,74,59,8,4.64
0b86e2ad1f2140db8dc4db1b71e1e73a,56,69,25,6,19.548333333333332
55d72207fe92480a8cd03bdd46e1fe84,71,114,24,10,26.797000000000004
e1581a9a6ff04491bb5342143cd4876d,71,118,7,5,18.77
ae37927ce8524f43b2174b77d89263a3,61,39,15,14,2.620714285714286
4c4f170b362f4e539e89251a27cb37cc,19,73,4,5,18.645999999999997
dbb37c0caad54f4a979a8121de79d0a2,37,59,4,3,17.046666666666667
e112df4e6aba4ff79790a75e7304cbc5,22,49,19,11,11.466363636363637
e7a9b8f3ac29471ea6c0baf4ae2c97aa,62,73,6,2,21.605
3ade1139f5ba498087716e9735366da3,55,112,34,4,24.7925
4b2a9054c3024ff5be7b0b7196159b62,40,50,16,22,3.604090909090908
3cabd0099961416b9810043e7eb0f743,43,52,31,19,15.121052631578952
46c1046acb4b4f29840ba3d55ba5682d,61,53,17,14,40.14071428571429
490b282bfc3945df8ac3bbe54dd400fe,36,35,6,4,3.4875
c0c3517fdf1b41ceac16d5432c7a4aa5,38,60,9,5,15.554000000000002
3446d272fcef4bd28e88300d1163840a,45,74,32,11,18.313636363636366
3a81d2ae9b694b308874cff5e4505290,89,63,8,14,3.685714285714287
131d42c477cf4ea9a4823922d1f3f831,59,35,3,5,2.044
d69bf082f38d48af93839c66b66375dc,22,44,4,6,11.479999999999999
af44c9f11887442aabb07c86e31be442,32,58,20,8,19.73375
d0ca8c271d754b7b9c565443d676d61f,55,68,22,11,4.000000000000001
25d13cfaeaa94d1e9c72eac919a40e64,81,41,9,4,2.0774999999999997
59f3d232e63e4963a3855130683f38ce,45,84,28,9,17.113333333333333
094630a89b2e45129af4384494385492,49,71,33,6,15.166666666666666
111b40bd65784e179b2e7ba13c481ca2,62,48,10,9,11.183333333333334
40b18766e22647e3ac27f7ae7c4844d5,55,83,10,4,27.662499999999998
013094309e1b49e095c098df412d125d,58,54,45,20,3.4589999999999996
f4c75d8d43054e86993529f63ca54f00,66,54,14,10,3.466
797b15c1a31f4de39696400b7f768567,87,74,11,5,1.7420000000000002
54658f58643948239b5f782535922002,55,89,22,4,24.119999999999997
bc351f17150242ccb1f083309179951f,38,96,27,5,25.095999999999997
aada49f7ba684e51a630dbf5d2a12b6c,43,44,0,7,3.368571428571428
acd7dc8df1384ba8bf49dd10a028378b,43,72,21,7,17.247142857142855
1ff988aa1d75494292e08eeb2069af18,49,84,32,8,20.1475
99f82310db3242c593d47b848ce581bb,43,60,11,12,15.2825
f0eafd499d9c42a991e89d34a0eec489,40,41,25,12,2.7591666666666668
e25ba3813b224ea894e9d5bdd9f1bd64,49,65,6,4,2.645
a2ac56c8f36448a982009510d0447891,25,55,3,6,3.0416666666666665
5cf0e01dffc14e419fe6110ead56c509,71,55,6,5,3.082
db3eae5286d940d089eb5a72ea4d2be6,58,71,10,6,5.52
0fb53c5429d54a50a82803a7e1f03f25,53,36,48,14,2.080714285714286
2277f0026d4546969e5a564354d3664c,46,56,28,13,15.036153846153844
c06cbc22ae8d4ce39d8c2cdee4272ace,51,73,11,22,20.932727272727274
ad80753fc9e0485c9e6b1cc9478d827f,61,68,4,8,5.541250000000001
b527eab600344530991f159dffc3ac53,60,41,5,5,3.4200000000000004
f5de20984950433d9c206f7c42477342,48,75,34,16,20.228125000000002
af74271eb39449619fd3bc60e7b0bce4,73,63,54,13,17.96461538461538
ddd92ad1b92f4a79be14e1067731a87d,31,56,9,2,9.175
2ad9a1463cca40ed994e2a0dde0ffb08,38,61,7,5,3.7399999999999998
cbe1a04c53d9467eb6afaf7e96cf8124,87,72,44,22,4.588181818181818
1f72799b1a53458f9615837f6c7eaddd,42,41,35,8,48.25749999999999
b728608c644a45f4a280139048dd7c14,54,79,32,17,21.464117647058824
70f115dc7bf84a2ca3b1481639590f2b,47,53,0,4,16.5075
78de990355734b7285eb503c012b4703,75,109,7,1,18.87
9c723149d24b4e4792182c8f7c0da6c3,30,43,15,18,2.653888888888889
c92ad69c3da742279ca04720545955e0,34,50,56,17,2.035294117647059
a2acc24642b34dbca491bb3c5ba2b2ec,43,34,27,15,32.071333333333335
6d8a45614bea44658e131c8d66b21cf8,75,38,1,5,2.448
5de2b57a16f64cc187415744b93d9ff6,47,40,10,4,3.41
4c2a9b684dde4658b71073d1432fac91,31,43,6,4,2.59
825af41b833a4bcfb41a5a11005dbb48,70,35,4,9,8.712222222222222
c87e041cfaac44f9a2e3b4791b915ee6,48,56,11,10,2.383
0b265c689a2b406095d5aec5b33bded9,37,36,7,1,0.67
42b57a678bda41d88dd6adfa2e5f8d5d,48,65,36,8,16.385
67dbaaa6f68a4c029eec9a4d51b6ba5a,69,38,34,17,8.645294117647058
083145b8b0004b21bd4433134747c6b2,66,32,7,6,2.4116666666666666
c0c8ab46c7714a2da817a69fea4ed043,38,56,10,2,18.240000000000002
47eb14d1e8514ffe89fa66e5ee351404,43,65,3,5,19.444
1f5c961416e64c5d88098b02b1bdf246,43,41,53,20,2.1654999999999993
050a57f4d675402ba1a06c8c49a4a200,60,45,3,4,2.6675
142a2b3df84841599071107326368f2b,53,39,34,9,7.944444444444445
d7f4a8625e8341aca78542f792c0016c,34,50,5,11,9.964545454545457
b9a7de55d4bd43f49a0865edf14ee23a,77,64,4,10,3.495
3992a086bf2646ddae7821ed3e9424a3,63,86,47,5,20.122000000000003
d34af41fdf2a4ca2a68dc6991d5a8059,70,99,8,8,27.356250000000003
bed9fd6cebd64367a9198990c097477f,38,33,3,6,8.036666666666667
b925f853e90442d99f203e12e899999b,51,99,3,2,25.810000000000002
91980427ebe04cd7be18426320375cc5,22,45,10,7,3.577142857142857
b28132faa6754c4590adcbd47e7a2004,72,49,11,2,2.235
69743d51492d4173b0e054fd5d8f943c,70,37,10,7,8.245714285714287
0c0af42e1e804ded94eb5d73dfffbb6f,23,65,48,21,3.8538095238095242
7f872e820d574862bfb79fdb3b2da602,38,75,0,3,24.13333333333333
7c8479d8241344f6a0c306621e191c75,50,51,57,3,162.92333333333332
92a01881553f458daa00d6b726dc78d3,72,35,43,24,3.602083333333333
0eca500cc9b449f2a134bcd37990d539,43,31,3,5,6.087999999999999
e55697970b294efcb25d592a7b1d96a8,63,70,26,18,4.183888888888889
3a94b435ee0647ceb716a182fdf82c7b,73,46,1,5,4.768
c12a3fe9d35142e8b35e88ae235cca54,53,57,30,4,11.837499999999999
26a94cd349bc4367a5d43e7ae4de3355,45,44,44,13,2.8623076923076924
355ab404fc63416cbb0692b7ab9d51b6,59,61,0,2,16.475
28e0ef07b9ac4d4cb26c9182979c1069,74,51,22,11,13.351818181818182
d62cf96d9f19459e8ddb11720f1fa78c,18,36,20,10,10.476
f5eea282dcf84ee493a914f9b2a21a09,38,33,29,20,3.075500000000001
742a238ad3ae45ddb0b8c09f13c7fd43,82,41,7,2,2.785
a190c39429ab4e43a0f2da102f98a045,63,113,7,10,24.079
e3b7b36ebe7d4ebf9a288599941cf9f6,64,81,10,3,22.643333333333334
ac3d62b70d7b4cb7ab931cd7c8c6f08b,66,50,9,6,3.8250000000000006
f6bd6dc5dc074183af8248e31c960ce5,49,75,14,10,19.891
2529c86c1fe24e559affca836422208f,69,68,1,6,2.97
01b6d7e8f0884deb936a8a7f15dba895,48,52,59,12,13.575000000000003
65f06566a2a14f64b003964f211635e1,25,68,32,15,4.951333333333334
eee45ae2599740b19aa6d70aeabcb6c0,82,78,33,14,21.947857142857142
6236b58ac7e0460693a9070b1f79be08,50,70,7,8,20.0825
7e083546bac84daf82bd16003aacc008,80,88,14,7,19.68285714285714
f586114598794c5186b3f48b8a68e5ad,63,50,0,8,14.34375
d83092f394ae45e59b8934f2726b681a,45,55,2,5,5.741999999999999
54ddebb6c4a744fab1b222aabf7581f6,61,35,11,10,7.683
8c4043ca07cf48c6a71fe5155768237a,46,46,7,7,3.5100000000000002
877863724c474a61a11755c97640f48d,64,59,48,7,14.054285714285713
